# author: sean@Seans-MacBook-Pro.local
# date: 2025/03/10 12:30:11 UTC
# version: obztak v0+unknown
HEX,RA,DEC,FILTER,EXPTIME,TILING,PRIORITY,DATE,AIRMASS,SLEW,MOONANGLE,HOURANGLE,PROGRAM
6993,168.6145,-17.6626,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6993,168.6145,-17.6626,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6993,168.6145,-17.6626,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6994,167.6008,-19.1971,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6994,167.6008,-19.1971,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6994,167.6008,-19.1971,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6994,167.6008,-19.1971,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6995,166.5826,-20.7525,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6995,166.5826,-20.7525,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6995,166.5826,-20.7525,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6995,166.5826,-20.7525,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6996,165.5739,-22.3368,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6996,165.5739,-22.3368,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6996,165.5739,-22.3368,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6996,165.5739,-22.3368,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6997,164.5857,-23.9541,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6997,164.5857,-23.9541,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6997,164.5857,-23.9541,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6997,164.5857,-23.9541,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6998,163.6310,-25.6043,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6998,163.6310,-25.6043,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6998,163.6310,-25.6043,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
6998,163.6310,-25.6043,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7003,174.5254,-6.0016,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7003,174.5254,-6.0016,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7003,174.5254,-6.0016,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7003,174.5254,-6.0016,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7004,173.5786,-7.4239,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7004,173.5786,-7.4239,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7004,173.5786,-7.4239,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7004,173.5786,-7.4239,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7005,172.6245,-8.8591,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7005,172.6245,-8.8591,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7005,172.6245,-8.8591,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7005,172.6245,-8.8591,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7006,171.6630,-10.3082,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7006,171.6630,-10.3082,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7006,171.6630,-10.3082,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7006,171.6630,-10.3082,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7007,170.6941,-11.7751,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7007,170.6941,-11.7751,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7007,170.6941,-11.7751,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7007,170.6941,-11.7751,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7008,169.7168,-13.2600,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7008,169.7168,-13.2600,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7008,169.7168,-13.2600,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7008,169.7168,-13.2600,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7009,168.7330,-14.7667,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7009,168.7330,-14.7667,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7009,168.7330,-14.7667,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7009,168.7330,-14.7667,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7010,167.7389,-16.2873,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7010,167.7389,-16.2873,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7010,167.7389,-16.2873,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7010,167.7389,-16.2873,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7011,166.7312,-17.8188,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7011,166.7312,-17.8188,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7011,166.7312,-17.8188,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7011,166.7312,-17.8188,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7012,165.7181,-19.3661,g,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7012,165.7181,-19.3661,i,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7012,165.7181,-19.3661,r,90.0000,-1,-1,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7012,165.7181,-19.3661,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7021,173.6058,-4.6119,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7021,173.6058,-4.6119,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7021,173.6058,-4.6119,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7021,173.6058,-4.6119,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7022,172.6641,-6.0371,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7022,172.6641,-6.0371,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7022,172.6641,-6.0371,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7022,172.6641,-6.0371,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7023,171.7169,-7.4742,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7023,171.7169,-7.4742,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7023,171.7169,-7.4742,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7023,171.7169,-7.4742,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7041,172.6866,-3.2151,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7041,172.6866,-3.2151,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7041,172.6866,-3.2151,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7041,172.6866,-3.2151,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7042,171.7518,-4.6413,g,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7042,171.7518,-4.6413,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7042,171.7518,-4.6413,r,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7042,171.7518,-4.6413,z,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7329,330.6314,-77.9454,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7329,330.6314,-77.9454,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7329,330.6314,-77.9454,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7329,330.6314,-77.9454,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7350,343.9888,-79.0306,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7350,343.9888,-79.0306,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7350,343.9888,-79.0306,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7350,343.9888,-79.0306,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7351,338.4926,-77.7092,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7351,338.4926,-77.7092,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7351,338.4926,-77.7092,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7351,338.4926,-77.7092,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7352,334.0210,-76.2910,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7352,334.0210,-76.2910,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7352,334.0210,-76.2910,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7352,334.0210,-76.2910,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7369,352.0437,-78.4096,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7369,352.0437,-78.4096,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7369,352.0437,-78.4096,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7369,352.0437,-78.4096,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7370,345.9901,-77.2568,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7370,345.9901,-77.2568,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7370,345.9901,-77.2568,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7370,345.9901,-77.2568,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7371,340.9126,-75.9821,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7371,340.9126,-75.9821,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7371,340.9126,-75.9821,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7371,340.9126,-75.9821,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7386,352.9353,-76.6057,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7386,352.9353,-76.6057,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7386,352.9353,-76.6057,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7386,352.9353,-76.6057,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7387,347.4820,-75.4844,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7387,347.4820,-75.4844,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7387,347.4820,-75.4844,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7387,347.4820,-75.4844,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7400,353.6071,-74.8122,g,90.0000,3,3,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7400,353.6071,-74.8122,i,90.0000,4,4,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7400,353.6071,-74.8122,r,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7400,353.6071,-74.8122,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7713,341.7906,25.8315,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7713,341.7906,25.8315,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7713,341.7906,25.8315,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7713,341.7906,25.8315,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7723,340.8968,24.3805,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7723,340.8968,24.3805,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7723,340.8968,24.3805,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7723,340.8968,24.3805,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7724,342.7347,24.1735,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7724,342.7347,24.1735,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7724,342.7347,24.1735,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7724,342.7347,24.1735,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7735,340.0323,22.9295,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7735,340.0323,22.9295,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7735,340.0323,22.9295,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7735,340.0323,22.9295,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7736,341.8638,22.7416,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7736,341.8638,22.7416,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7736,341.8638,22.7416,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7736,341.8638,22.7416,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7749,341.0153,21.3068,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7749,341.0153,21.3068,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7749,341.0153,21.3068,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7749,341.0153,21.3068,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7750,342.8524,21.1267,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7750,342.8524,21.1267,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7750,342.8524,21.1267,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7750,342.8524,21.1267,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7764,340.1820,19.8668,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7764,340.1820,19.8668,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7764,340.1820,19.8668,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7764,340.1820,19.8668,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7765,342.0107,19.7049,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7765,342.0107,19.7049,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7765,342.0107,19.7049,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7765,342.0107,19.7049,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7781,341.1803,18.2771,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7781,341.1803,18.2771,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7781,341.1803,18.2771,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7781,341.1803,18.2771,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7798,340.3592,16.8402,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7798,340.3592,16.8402,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7798,340.3592,16.8402,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7798,340.3592,16.8402,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7799,342.1801,16.7053,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7799,342.1801,16.7053,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7799,342.1801,16.7053,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7799,342.1801,16.7053,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7817,341.3539,15.2755,g,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7817,341.3539,15.2755,i,90.0000,9,9,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7817,341.3539,15.2755,r,90.0000,10,10,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
7817,341.3539,15.2755,z,90.0000,8,8,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10443,39.3558,-1.3070,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10443,39.3558,-1.3070,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10443,39.3558,-1.3070,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10443,39.3558,-1.3070,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10461,37.7411,-1.2950,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10461,37.7411,-1.2950,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10461,37.7411,-1.2950,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10461,37.7411,-1.2950,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10462,38.5729,-2.9116,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10462,38.5729,-2.9116,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10462,38.5729,-2.9116,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10462,38.5729,-2.9116,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10463,39.4405,-4.5274,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10463,39.4405,-4.5274,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10463,39.4405,-4.5274,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10463,39.4405,-4.5274,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10482,36.9515,-2.8937,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10482,36.9515,-2.8937,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10482,36.9515,-2.8937,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10482,36.9515,-2.8937,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10483,37.8153,-4.5073,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10483,37.8153,-4.5073,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10483,37.8153,-4.5073,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10483,37.8153,-4.5073,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10484,38.7149,-6.1162,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10484,38.7149,-6.1162,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10484,38.7149,-6.1162,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10484,38.7149,-6.1162,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10485,39.6571,-7.7164,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10485,39.6571,-7.7164,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10485,39.6571,-7.7164,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10485,39.6571,-7.7164,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10487,37.6321,-12.3916,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10487,37.6321,-12.3916,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10487,37.6321,-12.3916,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10487,37.6321,-12.3916,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10505,37.0759,-6.0922,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10505,37.0759,-6.0922,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10505,37.0759,-6.0922,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10505,37.0759,-6.0922,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10506,38.0054,-7.6942,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10506,38.0054,-7.6942,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10506,38.0054,-7.6942,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10506,38.0054,-7.6942,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10507,38.9766,-9.2844,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10507,38.9766,-9.2844,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10507,38.9766,-9.2844,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10507,38.9766,-9.2844,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10509,38.3022,-10.8425,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10509,38.3022,-10.8425,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10509,38.3022,-10.8425,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10509,38.3022,-10.8425,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10510,36.6161,-10.8183,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10510,36.6161,-10.8183,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10510,36.6161,-10.8183,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10510,36.6161,-10.8183,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10528,36.3518,-7.6662,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10528,36.3518,-7.6662,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10528,36.3518,-7.6662,r,90.0000,-12,-12,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10528,36.3518,-7.6662,z,90.0000,-39,-39,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10529,37.3072,-9.2612,g,90.0000,-5,-5,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
10529,37.3072,-9.2612,i,90.0000,7,7,,-1.0000,-1.0000,-1.0000,-1.0000,sirenas-O4
